Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
India,IND,94.58763123,94.41246796,95.02355957,102.9623489,,,,110.2214432,110.8635025,109.5730286,109.1836472,108.3747177,109.7577515,110.5846481,107.9214325,108.6006165,
Ireland,IRL,103.5662384,103.9339218,106.0957565,106.972023,107.1159668,106.6860275,106.7267838,108.0107574,108.027977,107.9256973,106.7894821,105.2078781,103.6377563,102.8611069,102.1174622,101.4280014,
"Iran, Islamic Rep.",IRN,100.0858994,100.4571304,99.97196198,99.40917969,100.3162384,100.0843201,103.6945572,104.896492,106.1582413,107.1237335,105.7618866,105.4044495,105.2823486,118.3960876,109.1840897,108.916008,
Iraq,IRQ,96.50334167,,,105.9069672,104.4006577,,,108.1218033,,,,,,,,,
Iceland,ISL,102.1920166,102.5354767,100.1049881,99.39672852,97.89572906,97.93224335,97.94584656,98.04138947,98.64282227,99.12690735,98.68829346,98.54683685,98.66706848,99.13195038,,,
Israel,ISR,105.9670563,105.9954376,105.8631973,105.4005737,105.0619888,103.5446167,102.6209488,103.1577225,102.5333176,102.904953,104.2485809,104.9834824,105.5940781,104.500412,104.1763687,104.7763824,
Italy,ITA,102.8674774,102.231987,101.5268326,101.1869888,100.9971313,101.4477081,102.4923172,103.516777,103.6099472,102.7151108,102.1432037,101.6664963,100.8574905,101.8940277,101.540741,101.0373535,
Jamaica,JAM,96.70030212,96.65968323,96.99537659,95.58766174,97.24514008,,,,,,,,,,,,
Jordan,JOR,102.5286789,,105.7026978,107.0124283,107.0836411,105.5499725,103.1163101,100.0045776,97.53838348,,91.01065063,89.78766632,88.71904755,89.87332916,97.34287262,,
Japan,JPN,101.0219498,100.7408371,101.1022415,101.3231506,101.8598404,101.9082413,102.088913,101.9826889,101.4906769,101.9602966,102.1928635,102.6288681,102.3000412,101.5752411,101.2246475,,
Kazakhstan,KAZ,96.41622925,99.35066986,100.9882584,101.9571075,102.6666183,101.7064133,100.5959702,101.822319,106.0378189,107.2134705,107.5972595,108.5714874,109.1691818,110.6585083,111.3487701,110.5636826,108.9597168
Kenya,KEN,95.68810272,97.41139984,91.90972137,107.3709412,107.4184494,107.6782608,105.5734024,112.6296387,112.3023987,113.2679977,,116.5523834,116.1312485,,111.3958588,108.9739304,
Kyrgyz Republic,KGZ,95.98809052,95.72586823,95.42067719,96.02071381,97.12503815,97.73885345,98.85112762,97.37610626,97.5433197,97.36158752,97.97509766,98.43942261,102.9465332,106.0738907,107.6717987,107.3585815,
Cambodia,KHM,106.4697571,115.4379578,128.9844971,131.0161438,131.4718933,130.4382477,128.377533,127.3904037,123.3103104,122.8362122,123.3898773,121.7045898,121.3544617,123.0083313,116.3896408,116.6571274,
Kiribati,KIR,109.6176987,118.0457306,110.6139832,116.1446762,111.874733,111.9802933,108.4102707,106.0121002,110.6740799,110.8136978,,,,,113.1121216,104.4634094,
St. Kitts and Nevis,KNA,106.1168213,102.8794632,99.81401062,100.0938187,100.2980423,99.12581635,,93.16226196,96.59803009,94.25595093,93.46981049,90.22885132,87.88748932,84.65615845,83.71916962,82.50566101,
"Korea, Rep.",KOR,101.2589035,101.2279282,103.4708481,107.4832993,110.0991592,111.6292877,107.9708481,105.7537079,103.2878036,101.4126511,101.9165573,102.5097809,101.370079,99.03199768,98.96880341,99.00906372,
Kuwait,KWT,104.8411102,105.5720215,108.9784622,109.9151688,108.9412918,108.7072601,103.57798,104.8392105,101.5178375,101.6311035,102.8022079,106.8013687,105.9889221,104.1896896,102.6835098,,
Latin America & Caribbean (excluding high income),LAC,119.8082962,120.1177902,119.8333664,118.1046982,116.5273819,116.1005096,115.3284988,115.0408478,115.3270798,115.2361908,112.7434235,115.2796631,114.2874985,109.2550812,108.6385193,,
Lao PDR,LAO,106.7375793,104.3043594,105.7041473,107.8138885,109.4397736,111.6938477,113.8465881,115.4752121,118.2203979,120.7234802,122.9248734,121.650238,120.0650406,118.8621292,116.3394928,111.3458099,
Lebanon,LBN,130.9846954,127.8276291,120.1522675,112.4017181,107.486557,103.3642426,100.6442719,101.9793015,102.5866699,104.0386429,104.7297668,103.7496414,99.08582306,97.14633179,94.11962128,92.41384888,
Liberia,LBR,112.6877136,,,,,,92.52455139,,93.25567627,99.63815308,,102.3847122,,,95.64746857,93.91632843,
Libya,LBY,,108.0468903,108.8124313,109.5625687,112.1531296,108.1710663,114.5395584,,,,,,,,,,
St. Lucia,LCA,103.4613724,104.6361694,103.4834518,103.3912582,102.0608368,103.0829086,107.4057465,100.2959518,,,,,,,,,
Latin America & Caribbean,LCN,119.2249222,119.4936218,119.2151489,117.5504684,116.166748,115.7403336,115.0062103,114.7426224,115.0096588,114.8698502,112.3952103,114.7485733,113.7907715,108.9367676,108.3530502,,
Least developed countries: UN classification,LDC,78.38791656,80.7208786,85.43221283,88.71029663,91.16642761,93.37683105,95.76843262,97.40366364,99.89955139,100.4164581,100.87854,102.642868,103.227478,103.4251175,103.9369202,,
Low income,LIC,74.28800201,77.37400818,83.34468842,87.20655823,90.05506897,92.64408875,95.60450745,97.97753143,101.3337936,101.7084198,101.659111,101.65065,102.3957367,102.4343338,102.8349686,102.7561264,
Liechtenstein,LIE,,,,106.1243973,109.1522217,,107.5119629,107.1121674,105.5256729,105.6987076,105.4591827,104.9505005,103.8280029,,102.6609879,105.6654205,
Sri Lanka,LKA,,107.7683563,106.0275116,102.7791138,97.67597198,99.62741089,98.97540283,98.38672638,97.41358185,95.07788849,99.70716095,99.74160004,100.0958023,100.6485977,101.2704468,101.6766968,
Lower middle income,LMC,95.36739349,95.56408691,96.16108704,99.95861053,101.31073,102.5493317,103.0792084,104.114563,103.7946014,103.8498611,104.3537216,104.8444824,106.1044388,106.183548,104.1836929,104.2793732,
Lesotho,LSO,117.6201935,118.3070679,118.6004791,120.8320923,119.1893616,117.1377335,117.4122391,110.9100113,110.1876907,109.374321,110.4907379,110.9714127,110.9631729,107.9747314,107.0942078,105.5202789,
Late-demographic dividend,LTE,108.6688232,109.3994217,111.2265015,113.0417633,108.8024673,104.8058319,106.1936417,109.1001892,111.8293533,112.4381332,110.7019272,110.7544937,110.2125473,107.7123184,104.9810715,,
Lithuania,LTU,106.9216003,108.6884003,104.6699524,100.5434113,96.97093964,94.63964844,95.70108032,98.02536774,98.99343109,100.46315,100.0809097,98.66911316,99.5406723,100.9770966,102.4602203,103.4391022,
Luxembourg,LUX,100.1388321,100.1264114,100.3130493,99.39919281,100.1447067,100.8060837,101.4633408,101.5256729,100.6099319,,97.6169281,96.56111908,97.04454803,96.54360199,97.13008881,,
Latvia,LVA,99.88598633,100.3987732,98.37654877,96.8397522,94.27629852,93.65904236,94.91207123,97.59755707,101.1564026,103.7886429,105.8476868,105.2959213,104.3839188,102.7310104,100.4082108,99.66523743,
"Macao SAR, China",MAC,102.9650803,103.1722412,105.6481628,105.268837,105.6659775,104.5801468,102.2246399,102.6590576,100.6636734,96.24246979,94.33455658,94.59513092,93.23946381,93.66336823,96.72123718,100.3891068,
Morocco,MAR,92.05889893,96.54051971,101.6416931,104.2231979,104.6127777,105.0330811,105.005722,106.9748306,107.2277832,108.1508713,112.2755127,115.0585785,116.5086823,116.7140427,116.1342468,114.7061462,
Moldova,MDA,101.3763809,99.36110687,99.47888947,99.48654175,99.82285309,97.89131165,96.65267181,94.41767883,94.02986908,93.57756042,93.54077911,93.60298157,93.79797363,93.76831055,93.06421661,92.41278076,
Madagascar,MDG,99.63477325,101.1612396,102.1856918,117.2645493,133.6620636,138.3220825,138.1116943,139.2682495,142.3454437,149.9517365,144.577774,144.4774628,145.1858673,145.2469635,146.744812,148.894455,
Maldives,MDV,128.1674957,126.1477814,124.0989304,123.8145981,122.3968887,116.096611,114.3137436,108.8731537,105.2535095,102.428009,,,,,,,97.91777802
Middle East & North Africa,MEA,96.26354218,97.50450897,98.93914795,100.2574615,101.0542221,101.4951324,102.7239075,103.8078003,104.3428268,105.2232437,105.9024811,105.6663513,107.1563873,107.4492569,105.2605972,,
Mexico,MEX,106.2462006,105.7670975,105.5559082,105.1349335,104.1028214,103.0189438,101.7454987,101.6324463,101.8531189,102.90728,103.4065399,104.0360413,104.6514435,104.324913,103.3891983,,
Marshall Islands,MHL,,,120.4539185,109.7603226,120.7199326,116.0495605,115.7938995,112.272789,110.4461823,107.6528702,,105.4020691,,,,93.39985657,
